Address,bACE,wbACE
0x4aC3728c8C2CCAAf89784ea9C9Ae886A9a30B56c,13.222642476788327,0
0x3020136b9958642cf8E3972E06DB21F3884DF56A,10.576506586045156,0
0x82985FB238f374323C463049AE5759000E239514,1052.7622449136377,0
0x9CFc916026af0f401B7996626F6219d9f493Df4C,3.836911686263517,0
0x4fDd5f16b76A0F91848a324d85048b90ACd8C0C4,0.6211234063399107,0
0x7c9C2a2dEBa2895684d637DC1ba05006c7ff5Ceb,915.2154189450216,0
0x88f6796C214499fbcaf36E76f88539D6505F5B82,0,34.46967344781039
0xd047e51dCCf55d13fB58c19419fDf60410e165a3,0,34.46967344781039
0xC5AdfB6f78E04F870b748B60a1ab010251484707,0,98.12734277666857
0xe7ccBC324D335aBecaa606c7E4632029a7370275,3226.0020952177697,0
0x196704AD5e0F11B636Ef6f4b6B1196Eb825Fe3fB,0,0
0x424FD45687Eb0124C8b18E0A542ba3aca18528D5,0.04293827171897487,0
0x35460a1Fb7795265d1554E57198E415ba5685e33,10.58052507450892,0
0x0DEB845dE6Dd1399Cd704aC10E07e8bAA8b80472,801.7222466692543,0.008395714019342396
0xa4F9921b135aEbCE8BF3505ED7De52Ee1b6118cC,31.741575223526763,0
0xe45d10c00575A68A97a81645916036305BAb3Fba,2396.061828625874,0
0x1DA5B7e895f53a4aaFe637505A7470B6Ae622abC,0,0
0x5dca3693347F668488cD67f20922F7C650ED4deB,0,518.989632604338
0x1E75Bbbd34ECF784B5cfaCd484ebB30CE01cFaf4,32.354636802595735,0
0xad369f2A07756bf0558e57b04FDA9FD4974D5019,326.6368754319093,0
0x7E7115e1a4Dc6F92367B365779D8EeD06DFBf78e,718.8125414035544,0
0x08cdC985242a6F4a3c1177b2d53F3FD474AfF883,316.01858725042695,0
0xE1F1130571911c80Dcb473cA99cBD8cC7ee21dEf,0,0
0xF793e42969284b39e1C1a74B2E4b89aF3684397B,20.295688643066633,0
0x295F332C4B5d74Ba29b9012cAE73Eadf6f96a191,19.02720810287497,0
0x56a07F2BaBFe70E9344fFfC72091de8bd58A3C09,364.6881553051036,0
0xce6eb6D3aa500f93B40073A1a268323373C329F5,0,34.96069443709544
0x25C5257d9a06d903D2d039d7577374d7DB8B95b6,0,35.45171542638049
0x0C9AFb9e547009D218A905616c5B6Abe5d39f990,0.000357911623050763,0
0x31c6066a480f0cEa7f8194C7Ff1332bD492f71ae,0,437.6193042421072
0xf36067930CD0fc1eF9DA347A0e1877FF0EE341e8,21.242065692655544,0
0xd54cb724E2F87A3d252FC201DF3bF21BD1296422,10.570622215450287,0
0xab683ad783A50EfAFf19CE5F511fbd71cFd50597,7.075395344740483,0
0x39b9B83f7471f2F20bf1bAF339084BD5aa9Febe1,0.5638496209882081,0
0xA6983691B27Ca8cA655b52370Fb94B07C7c5EB34,0.5638496209882081,0.1476243533214096
0x16C2799Ef7658e1783773E55910C9a9e3c5879B5,0.5638496209882081,0.1476243533214096
0x29e90fB4E046797430e229c0c408d7b4fBE237D9,21.141244430900574,0
0x924C61cc9499f8f3ca4Cdd4288E8292c3f3772aa,0.5638496209882081,0.1476243533214096
0x224B188a9a916a10de2e6d52F7CF6E3622065ce2,21.141244430900574,0
0x3d7D3c220421F2815268C89D6718c2656C9181C3,21.141244430900574,0
0x98de383592f376be896314b5E51aEd9806D11423,21.141244430900574,0
0x60C32005488b80f202805b517b33b71De092bb3D,21.141244430900574,0
0x4AD4bA8c5C3FcA04C5B472cAb859D4ecA2351076,21.141244430900574,0
0x73F239D3c7e5Ccec7C8263944b6E715DD699c928,10.570622215450287,0
0x68D1171D3BBf9Aa5C679BEf403E4ffA0174d5c11,10.570622215450287,0
0x3FeD02b26075BeE375a818E61Fd7313eb9Ef2a43,10.570622215450287,0
0x97041b2b1aE3B4Bc89DbAcca9cDd84912D8fe1dE,10.570622215450287,0
0xCE189b32BF6B22624aFfB9893f30Ac29D3294a20,10.570622215450287,0
0x441A91F8d43C973f603BeAAbAD038099Be4aec6b,10.570622215450287,0
0x6B6281A4b65ECC63b162A4Fca72d26F53541D36d,10.570622215450287,0
0x41E06e19f46cB706fD1E612E802396654Ee923eA,10.570622215450287,0
0xeCADB4caBf72969DDB3CC48DF73C871207078C60,3.171167574649823,0
0xf3EAB2365c8689D7d429e9Cf03C78b29F07907b1,475.2449542396348,0
0x7EC67389880ea28ab0AD6FBf560Faa9feBD1f72D,0.34487512404955684,0
0xc3fd17CD4680c3Cd26314a5Eb24DD19620367271,0.000177376054787908,0
0xa6ca3Be93d03558e6842484AeE0b1DBb06cE1093,0.3516880175292293,0
0x79D11Df22D6AA13c418b95E32a871B62F339170e,0.3567849453195079,0
0x2E36623B7FfB5829E6d61Bc4D5F70Aaca4c1c4a2,216.20536651355854,0
0x23898273bbEe4386255045EF5e2Cef8ED9d54381,0,0.032865650580662924
0xFF1508C86a4e76756AEEf05cB61e9c01368671CB,0.000232832684791919,0
0xCe3b475b40e6263e0b20A4c24BFEDf1b7DcB2252,0,1571.1294465232395
0x1bEbF0E2C487bf6dB1703145F0bBa42F528d48CD,0.17061646120376628,0
0xA934334Cf7d540e0ed007716136b52A980613aA0,0,22.052715974025
0x2B13A9A626aC6F12F9b7047C4a6Cb0f504194a01,33.57860506210572,0
0xD9568B6B7ca87c3750864D69714018f7C0AeF0F2,0,0
0x0f02c6A0FE82Bf5B8EeB88Bd9ca1053f3F735a0C,0,2.628397721085427
0x55C05CA5e71e4c538713Fe195D7Dbf9A3c5Fbc2e,0,0
0x8fEA3E0c7b8B49999D83417BC1E3C64ac7B40181,0,35.0573655028396
0x93AC62009eAF411645dbD6D9d480225D0f66BE20,1107.8755644750245,0
0xD2b3A39BC91aa5164D152271778677dd32eB5058,5.097089883691764,0
0x3dcf345BFAdB9961305ed5FF535D31F313D52ad0,0.001265461470292574,0
0x2C6502d83361fEfAD7D3A01fa0EEd22E956Fcb60,0.001264324714804739,0
0x7F583a47e00701D257aC873C80eb5326FEC69E56,7.400320769355178,0
0x80AaB5DbE1fdC5765564165D916e793c71815165,0.5246991659675069,0
0xB186Ca0243C82508193678211bD915E4dF06cDFD,0.5246991659675069,0
0x3f82E90BF2a8498873af058c9A0DDB90e63D7339,0.5246991659675069,0
0xCe4e79869F6cD1C63F2897d6d952Cdc24E559371,0.5246991659675069,0
0xCad9D0B2C233866832e6CbB72AaafE003f2Ae4bf,0.5246991659675069,0
0xC1CaaF3AD97C14BEB649FfB8215b0e42c69D7C1C,0.5246991659675069,0
0x90e385836940a6B2793c819665cc38a978366A72,0.5246467955546945,0
0x44421e5a9493B2F7c19019838d472aD380a6Dd8E,0.5246991659675069,0
0x9f49288C405259916C2D4950427fDAe303631b03,0.5246991659675069,0
0xdDb2c430d8Ab40491A8A4F346B1ef4D82c47E5E8,0.5246991659675069,0
0x1dE7E8226A80288F3D9b39E493553cbc42cd22e9,0.5246991659675069,0
0xDB3b4B222ca594AFe5030a6c5763549BD7bF56b9,0.5246467955546945,0
0x55d6A219963db0c3Bf581a5E65cFCF89c56d16c0,0.5246991659675069,0
0x20d64Ac18E423c40750641E4e5ef3B47e09708eC,0.5246991659675069,0
0xffCcab3Bd69b725D42c6Ab2099861877860Ed3Db,0.5246991659675069,0
0x820958A3084065f9A59A8c45A9568Cc365187aeb,0.5246991659675069,0
0x1B9d2D72CC7BA46d521768395786371E18bD5Fca,0.5246991659675069,0
0xC5Bd576f28eD2F7fbCCb7C34eA22Ab3A198bb1d0,0.5246991659675069,0
0x27eE8561258A725D0875703386f283DC27a06841,0.5246991659675069,0
0x165A599d7E3060A4E9Fe3ED56BF23b4176F5290a,0.5246991659675069,0
0x14fb82304A2bEBdA4290a7619a5a7CC018fDbB63,0,0
0x946fB02c0C55e71b0E419C50D4107A0c61b44C2b,0.3964421808136604,0
0x8F4cBC820E6fb586C107FfF9407c9c6a5ceD3187,0.4585555446562255,0
